stt_name,stt_no,county_name,town_name,county_code,urban_plan,lon,lat,manager,addr,stt_purpose
66000C000161,67000-000159,臺南市,新市區,67000200,R0311,120.279116,23.066712,臺南市政府交通局,67000-000161,影像監視
66000C000160,67000-000158,臺南市,麻豆區,67000070,R0302,120.241081,23.184756,臺南市政府交通局,67000-000160,影像監視
66000C000159,67000-000157,臺南市,麻豆區,67000070,R0302,120.241327,23.185039,臺南市政府交通局,67000-000159,影像監視
66000C000158,67000-000156,臺南市,麻豆區,67000070,R0302,120.241327,23.185039,臺南市政府交通局,67000-000158,影像監視
66000C000157,67000-000155,臺南市,麻豆區,67000070,R0302,120.240785,23.18502,臺南市政府交通局,67000-000157,影像監視
66000C000156,67000-000154,臺南市,麻豆區,67000070,R0302,120.240789,23.185243,臺南市政府交通局,67000-000156,影像監視
66000C000155,67000-000153,臺南市,麻豆區,67000070,R0302,120.240789,23.185243,臺南市政府交通局,67000-000155,影像監視
66000C000154,67000-000152,臺南市,麻豆區,67000070,R0302,120.241003,23.186369,臺南市政府交通局,67000-000154,影像監視
66000C000153,67000-000151,臺南市,麻豆區,67000070,R0302,120.241056,23.185544,臺南市政府交通局,67000-000153,影像監視
66000C000152,67000-000150,臺南市,南區,67000330,D0101,120.197521,22.981442,臺南市政府交通局,67000-000152,影像監視
66000C000151,67000-000149,臺南市,安平區,67000360,D0301,120.161469,22.984889,臺南市政府交通局,67000-000151,影像監視
66000C000150,67000-000148,臺南市,南區,67000330,D0101,120.20371,22.98124,臺南市政府交通局,67000-000150,影像監視
66000C000149,67000-000147,臺南市,南區,67000330,D0101,120.203814,22.981337,臺南市政府交通局,67000-000149,影像監視
66000C000148,67000-000146,臺南市,新市區,67000200,R0311,120.280085,23.102456,臺南市政府交通局,67000-000148,影像監視
66000C000147,67000-000145,臺南市,善化區,67000190,R0311,120.272164,23.120961,臺南市政府交通局,67000-000147,影像監視
66000C000146,67000-000144,臺南市,中西區,67000370,D0101,120.204608,22.988956,臺南市政府交通局,67000-000146,影像監視
66000C000145,67000-000143,臺南市,中西區,67000370,D0101,120.204575,22.989015,臺南市政府交通局,67000-000145,影像監視
66000C000144,67000-000142,臺南市,中西區,67000370,D0101,120.192833,22.991465,臺南市政府交通局,67000-000144,影像監視
66000C000143,67000-000141,臺南市,中西區,67000370,D0101,120.192806,22.991517,臺南市政府交通局,67000-000143,影像監視
66000C000142,67000-000140,臺南市,東區,67000320,D0101,120.222259,22.985456,臺南市政府交通局,67000-000142,影像監視
66000C000141,67000-000139,臺南市,東區,67000320,D0101,120.216007,22.982186,臺南市政府交通局,67000-000141,影像監視
66000C000140,67000-000138,臺南市,東區,67000320,D0101,120.226407,22.983272,臺南市政府交通局,67000-000140,影像監視
66000C000139,67000-000137,臺南市,東區,67000320,D0101,120.230556,22.980193,臺南市政府交通局,67000-000139,影像監視
66000C000138,67000-000136,臺南市,東區,67000320,D0101,120.230556,22.980193,臺南市政府交通局,67000-000138,影像監視
66000C000137,67000-000135,臺南市,東區,67000320,D0101,120.237507,22.975799,臺南市政府交通局,67000-000137,影像監視
66000C000136,67000-000134,臺南市,東區,67000320,D0101,120.237507,22.975799,臺南市政府交通局,67000-000136,影像監視
66000C000135,67000-000133,臺南市,東區,67000320,D0101,120.223113,22.985241,臺南市政府交通局,67000-000135,影像監視
66000C000134,67000-000132,臺南市,東區,67000320,D0101,120.223494,22.985194,臺南市政府交通局,67000-000134,影像監視
66000C000133,67000-000131,臺南市,東區,67000320,D0101,120.216047,22.987451,臺南市政府交通局,67000-000133,影像監視
66000C000132,67000-000130,臺南市,東區,67000320,D0101,120.216154,22.987495,臺南市政府交通局,67000-000132,影像監視
66000C000131,67000-000129,臺南市,中西區,67000370,D0101,120.211338,22.98933,臺南市政府交通局,67000-000131,影像監視
66000C000130,67000-000128,臺南市,中西區,67000370,D0101,120.211409,22.988699,臺南市政府交通局,67000-000130,影像監視
66000C000129,67000-000127,臺南市,中西區,67000370,D0101,120.202273,22.989544,臺南市政府交通局,67000-000129,影像監視
66000C000128,67000-000126,臺南市,中西區,67000370,D0101,120.197731,22.990179,臺南市政府交通局,67000-000128,影像監視
66000C000127,67000-000125,臺南市,中西區,67000370,D0101,120.197902,22.990427,臺南市政府交通局,67000-000127,影像監視
66000C000126,67000-000124,臺南市,中西區,67000370,D0101,120.197513,22.990553,臺南市政府交通局,67000-000126,影像監視
66000C000125,67000-000123,臺南市,中西區,67000370,D0101,120.200425,22.997503,臺南市政府交通局,67000-000125,影像監視
66000C000124,67000-000122,臺南市,中西區,67000370,D0101,120.199703,22.997602,臺南市政府交通局,67000-000124,影像監視
66000C000123,67000-000121,臺南市,中西區,67000370,D0101,120.199165,22.994341,臺南市政府交通局,67000-000123,影像監視
66000C000122,67000-000120,臺南市,中西區,67000370,D0101,120.19923,22.994598,臺南市政府交通局,67000-000122,影像監視
66000C000121,67000-000119,臺南市,安平區,67000360,D0101,120.163531,22.997033,臺南市政府交通局,67000-000121,影像監視
66000C000120,67000-000118,臺南市,善化區,67000190,R0311,120.262253,23.108571,臺南市政府交通局,67000-000120,影像監視
66000C000119,67000-000117,臺南市,安平區,67000360,D0301,120.167972,22.99925,臺南市政府交通局,67000-000119,影像監視
66000C000118,67000-000116,臺南市,安平區,67000360,D0301,120.160972,23.002944,臺南市政府交通局,67000-000118,影像監視
66000C000117,67000-000115,臺南市,永康區,67000310,R0303,120.246715,22.998606,臺南市政府交通局,67000-000117,影像監視
66000C000116,67000-000114,臺南市,永康區,67000310,R0303,120.244888,22.998577,臺南市政府交通局,67000-000116,影像監視
66000C000115,67000-000113,臺南市,永康區,67000310,R0303,120.244888,22.998577,臺南市政府交通局,67000-000115,影像監視
66000C000114,67000-000112,臺南市,永康區,67000310,R0303,120.248476,22.996833,臺南市政府交通局,67000-000114,影像監視
66000C000113,67000-000111,臺南市,永康區,67000310,R0111,120.215924,23.0233,臺南市政府交通局,67000-000113,影像監視
66000C000112,67000-000110,臺南市,永康區,67000310,R0111,120.215847,23.023337,臺南市政府交通局,67000-000112,影像監視
66000C000111,67000-000109,臺南市,永康區,67000310,R0111,120.218351,23.023483,臺南市政府交通局,67000-000111,影像監視
66000C000110,67000-000108,臺南市,永康區,67000310,R0111,120.218037,23.023476,臺南市政府交通局,67000-000110,影像監視
66000C000109,67000-000107,臺南市,永康區,67000310,R0303,120.218835,23.024112,臺南市政府交通局,67000-000109,影像監視
66000C000108,67000-000106,臺南市,永康區,67000310,R0303,120.218835,23.024112,臺南市政府交通局,67000-000108,影像監視
66000C000107,67000-000105,臺南市,永康區,67000310,R0303,120.249951,23.041903,臺南市政府交通局,67000-000107,影像監視
66000C000106,67000-000104,臺南市,永康區,67000310,R0303,120.246529,23.041518,臺南市政府交通局,67000-000106,影像監視
66000C000105,67000-000103,臺南市,永康區,67000310,R0303,120.246396,23.04176,臺南市政府交通局,67000-000105,影像監視
66000C000104,67000-000102,臺南市,永康區,67000310,R0303,120.27133,23.053614,臺南市政府交通局,67000-000104,影像監視
66000C000103,67000-000101,臺南市,永康區,67000310,R0303,120.238048,23.041391,臺南市政府交通局,67000-000103,影像監視
66000C000102,67000-000100,臺南市,永康區,67000310,R0303,120.238048,23.041391,臺南市政府交通局,67000-000102,影像監視
66000C000101,67000-000099,臺南市,東區,67000320,D0101,120.213201,22.994386,臺南市政府交通局,67000-000101,影像監視
66000C000100,67000-000098,臺南市,北區,67000340,D0101,120.213803,23.003868,臺南市政府交通局,67000-000100,影像監視
66000C000099,67000-000097,臺南市,北區,67000340,D0101,120.212995,23.001737,臺南市政府交通局,67000-000099,影像監視
66000C000098,67000-000096,臺南市,中西區,67000370,D0101,120.211729,22.99447,臺南市政府交通局,67000-000098,影像監視
66000C000097,67000-000095,臺南市,東區,67000320,D0101,120.211863,22.994581,臺南市政府交通局,67000-000097,影像監視
66000C000096,67000-000094,臺南市,安平區,67000360,D0301,120.158106,22.999172,臺南市政府交通局,67000-000096,影像監視
66000C000095,67000-000093,臺南市,北區,67000340,D0101,120.207031,22.998055,臺南市政府交通局,67000-000095,影像監視
66000C000094,67000-000092,臺南市,北區,67000340,D0101,120.206867,22.99808,臺南市政府交通局,67000-000094,影像監視
66000C000093,67000-000091,臺南市,北區,67000340,D0101,120.210192,23.006287,臺南市政府交通局,67000-000093,影像監視
66000C000092,67000-000090,臺南市,北區,67000340,D0101,120.210354,23.00606,臺南市政府交通局,67000-000092,影像監視
66000C000091,67000-000089,臺南市,仁德區,67000270,R0216,120.248048,22.97265,臺南市政府交通局,67000-000091,影像監視
66000C000090,67000-000088,臺南市,仁德區,67000270,R0216,120.248048,22.97265,臺南市政府交通局,67000-000090,影像監視
66000C000089,67000-000087,臺南市,仁德區,67000270,R0216,120.248552,22.990713,臺南市政府交通局,67000-000089,影像監視
66000C000087,67000-000086,臺南市,東區,67000320,D0101,120.229531,22.98132,臺南市政府交通局,67000-000087,影像監視
66000C000086,67000-000085,臺南市,東區,67000320,D0101,120.229229,22.981268,臺南市政府交通局,67000-000086,影像監視
66000C000085,67000-000084,臺南市,中西區,67000370,D0101,120.186415,22.996474,臺南市政府交通局,67000-000085,影像監視
66000C000084,67000-000083,臺南市,中西區,67000370,D0101,120.186953,22.99266,臺南市政府交通局,67000-000084,影像監視
66000C000083,67000-000082,臺南市,中西區,67000370,D0101,120.186272,23.006608,臺南市政府交通局,67000-000083,影像監視
66000C000082,67000-000081,臺南市,北區,67000340,D0101,120.186157,23.007047,臺南市政府交通局,67000-000082,影像監視
66000C000081,67000-000080,臺南市,南區,67000330,D0101,120.185818,22.981462,臺南市政府交通局,67000-000081,影像監視
66000C000080,67000-000079,臺南市,中西區,67000370,D0101,120.202755,22.9918,臺南市政府交通局,67000-000080,影像監視
66000C000079,67000-000078,臺南市,中西區,67000370,D0101,120.208425,22.994699,臺南市政府交通局,67000-000079,影像監視
66000C000078,67000-000077,臺南市,中西區,67000370,D0101,120.208585,22.994812,臺南市政府交通局,67000-000078,影像監視
66000C000077,67000-000076,臺南市,永康區,67000310,D0101,120.234717,22.998558,臺南市政府交通局,67000-000077,影像監視
66000C000076,67000-000075,臺南市,東區,67000320,D0101,120.234552,22.998424,臺南市政府交通局,67000-000076,影像監視
66000C000075,67000-000074,臺南市,北區,67000340,D0101,120.226632,23.00024,臺南市政府交通局,67000-000075,影像監視
66000C000074,67000-000073,臺南市,北區,67000340,D0101,120.226632,23.00024,臺南市政府交通局,67000-000074,影像監視
66000C000073,67000-000072,臺南市,南區,67000330,D0101,120.212297,22.980709,臺南市政府交通局,67000-000073,影像監視
66000C000072,67000-000071,臺南市,東區,67000320,D0101,120.212249,22.981024,臺南市政府交通局,67000-000072,影像監視
66000C000071,67000-000070,臺南市,東區,67000320,D0101,120.21215,22.981024,臺南市政府交通局,67000-000071,影像監視
66000C000070,67000-000069,臺南市,南區,67000330,D0101,120.2118,22.981136,臺南市政府交通局,67000-000070,影像監視
66000C000069,67000-000068,臺南市,南區,67000330,D0101,120.211968,22.981136,臺南市政府交通局,67000-000069,影像監視
66000C000068,67000-000067,臺南市,東區,67000320,D0101,120.212005,22.981296,臺南市政府交通局,67000-000068,影像監視
66000C000067,67000-000066,臺南市,南區,67000330,D0101,120.215885,22.967471,臺南市政府交通局,67000-000067,影像監視
66000C000066,67000-000065,臺南市,中西區,67000370,D0101,120.21113,22.984839,臺南市政府交通局,67000-000066,影像監視
66000C000061,67000-000060,臺南市,善化區,67000190,R0311,120.2782995,23.12053108,臺南市政府交通局,67000-000061,影像監視
66000C000060,67000-000059,臺南市,新市區,67000200,R0311,120.2658925,23.1065074,臺南市政府交通局,67000-000060,影像監視
66000C000059,67000-000058,臺南市,新市區,67000200,R0311,120.2713921,23.0960111,臺南市政府交通局,67000-000059,影像監視
66000C000058,67000-000057,臺南市,新市區,67000200,R0311,120.2853591,23.08584619,臺南市政府交通局,67000-000058,影像監視
66000C000057,67000-000056,臺南市,新市區,67000200,R0311,120.2939448,23.10596151,臺南市政府交通局,67000-000057,影像監視
66000C000056,67000-000055,臺南市,善化區,67000190,R0311,120.2735177,23.1303239,臺南市政府交通局,67000-000056,影像監視
66000C000055,67000-000054,臺南市,新市區,67000200,區外,120.2795396,23.0693215,臺南市政府交通局,67000-000055,影像監視
66000C000054,67000-000053,臺南市,新市區,67000200,R0311,120.2828324,23.08894523,臺南市政府交通局,67000-000054,影像監視
66000C000028,67000-000027,臺南市,新市區,67000200,R0311,120.2897377,23.10280901,臺南市政府交通局,67000-000028,影像監視
66000C000027,67000-000026,臺南市,善化區,67000190,R0311,120.2806074,23.11220834,臺南市政府交通局,67000-000027,影像監視
66000C000026,67000-000025,臺南市,新市區,67000200,R0311,120.2833969,23.08389981,臺南市政府交通局,67000-000026,影像監視
66000C000025,67000-000024,臺南市,新市區,67000200,R0311,120.2859772,23.08943172,臺南市政府交通局,67000-000025,影像監視
66000C000024,67000-000023,臺南市,新市區,67000200,R0311,120.280871,23.08436,臺南市政府交通局,67000-000024,影像監視
66000C000023,67000-000022,臺南市,新市區,67000200,R0311,120.2831918,23.08315175,臺南市政府交通局,67000-000023,影像監視
66000C000022,67000-000021,臺南市,新市區,67000200,R0311,120.2817393,23.09560981,臺南市政府交通局,67000-000022,影像監視
66000C000021,67000-000020,臺南市,新市區,67000200,R0311,120.2874237,23.09683183,臺南市政府交通局,67000-000021,影像監視
66000C000020,67000-000019,臺南市,新市區,67000200,R0311,120.2803017,23.10218313,臺南市政府交通局,67000-000020,影像監視
66000C000019,67000-000018,臺南市,新市區,67000200,R0311,120.2844913,23.10310013,臺南市政府交通局,67000-000019,影像監視
66000C000018,67000-000017,臺南市,新市區,67000200,R0311,120.2873344,23.10377117,臺南市政府交通局,67000-000018,影像監視
66000C000017,67000-000016,臺南市,新市區,67000200,R0311,120.286637,23.10364782,臺南市政府交通局,67000-000017,影像監視
66000C000016,67000-000015,臺南市,新市區,67000200,R0311,120.2895076,23.10417107,臺南市政府交通局,67000-000016,影像監視
66000C000015,67000-000014,臺南市,新市區,67000200,R0311,120.2894701,23.10435649,臺南市政府交通局,67000-000015,影像監視
66000C000014,67000-000013,臺南市,新市區,67000200,R0311,120.2765158,23.11082643,臺南市政府交通局,67000-000014,影像監視
